CD8 HF 011,CD8 HF,14.056532,13.480228,13.195958,13.68086,13.025257,13.119954,39.768275,37.094796,36.748995,20.71486,21.603851,21.688709
CD8 HF 011,CD8 HF,18.239917,18.192613,17.966079,17.570017,16.673001,17.15591,51.768186,48.217564,47.235572,23.335305,23.371484,23.614352
CD8 HF 011,CD8 HF,13.542258,13.388154,13.514384,13.725177,13.053656,13.159539,40.935668,38.789552,38.644269,19.469773,19.744587,19.803155
CD8 HF 012,CD8 HF,8.318304,7.410367,7.100631,6.813301,7.037838,7.179884,19.621146,19.178778,19.132002,10.114,10.38847,10.429428
CD8 HF 012,CD8 HF,17.213963,16.400054,15.82873,15.972355,15.299918,15.565702,47.241656,45.930465,45.356803,20.053297,19.944627,19.783979
CD8 HF 012,CD8 HF,18.689508,17.846579,17.792452,17.902995,17.113456,17.605079,51.230663,47.303259,46.763661,24.858831,24.787308,24.889582
CD8 HF 012,CD8 HF,9.900732,9.554573,9.429518,8.982059,8.627684,8.81778,23.555813,22.568754,22.442643,13.735279,13.583161,13.609423
CD8 HF 012,CD8 HF,11.058021,10.860529,10.487954,10.139912,10.012508,10.563619,26.092427,25.273763,25.203164,14.536229,14.452046,14.569346
CD8 HF 012,CD8 HF,9.785915,9.713171,9.645683,8.742227,8.726755,8.857437,23.329929,22.762822,22.958936,12.316774,12.072999,12.154393
CD8 HF 1,CD8 HF,6.684799,6.602974,6.693794,6.389687,6.024936,6.297596,14.71247,13.876187,14.243305,10.13257,9.873881,9.901406
CD8 HF 1,CD8 HF,7.646937,7.650984,7.252824,6.890783,6.499526,6.753328,18.228801,17.425247,17.550775,9.149925,9.16486,9.23086
CD8 HF 1,CD8 HF,5.752162,5.303026,5.668352,4.824357,4.481969,4.8986,12.738697,12.175718,12.4063,7.77548,7.812507,7.777762
CD8 HF 1,CD8 HF,7.435076,6.349311,6.339841,6.608206,6.551454,6.686954,18.185017,17.692686,17.865208,10.09815,9.719257,10.134907
CD8 HF 2,CD8 HF,5.152214,4.756352,4.988793,4.266881,3.981191,3.959641,10.372186,9.660223,9.925588,6.698354,6.563839,6.367205
CD8 HF 2,CD8 HF,7.141431,6.782111,7.078273,6.64566,5.992269,6.296539,19.030348,18.148916,17.815574,8.58459,9.079247,9.331834
CD8 HF 2,CD8 HF,5.157624,4.94357,4.615482,3.810558,3.768571,3.958039,9.832782,9.209594,9.439341,5.42307,5.252795,5.66029
CD8 HF 2,CD8 HF,5.365136,5.140779,4.900367,4.507857,4.309707,4.145376,10.716585,10.323397,10.889953,5.895917,6.046258,6.04234
CD8 HF 2,CD8 HF,5.002811,5.15514,4.894297,4.653146,4.347517,4.561371,13.658729,12.578405,12.956594,7.014379,6.539572,6.508093
CD8 HF 3,CD8 HF,4.35338,4.327244,4.252386,4.417193,4.108734,4.303999,10.890123,10.439338,10.52642,7.139461,7.145674,6.988298
CD8 HF 3,CD8 HF,4.076542,4.418789,4.45898,4.90222,4.360825,4.619599,10.713028,10.452745,10.336476,6.773256,6.335877,6.837029
CD8 HF 3,CD8 HF,6.78206,6.311738,6.432797,5.671564,5.410839,5.43658,17.46764,16.373416,16.559792,8.999496,8.664888,8.758691
CD8 HF 3,CD8 HF,4.513144,4.260916,4.450815,4.169643,3.973481,4.075919,12.333439,12.013774,12.13163,6.682555,6.67345,7.097254
CD8 HF 3,CD8 HF,6.6855,5.925362,5.923586,5.956919,5.451306,5.886227,16.880964,16.264686,16.532651,8.726926,8.748604,8.697621
CD8 HF 5,CD8 HF,8.32673,7.481728,7.268591,7.749818,7.450079,7.715928,21.749768,20.63362,20.592783,10.793246,11.147018,11.26174
CD8 HF 5,CD8 HF,10.079127,9.164024,8.851279,8.707904,8.585772,8.689338,21.948655,20.974128,21.196373,11.992531,11.796446,11.524826
CD8 HF 5,CD8 HF,8.069045,7.337256,7.230105,7.834827,7.19009,7.481486,22.237287,21.247804,21.358699,10.899348,10.824762,10.853638
CD8 HF 5,CD8 HF,9.287967,8.434821,8.599893,8.339118,8.063696,8.539006,17.181243,16.831364,17.401918,11.917727,11.685842,11.90541
CD8 HF 6,CD8 HF,13.124274,12.912704,12.474823,11.561185,11.510296,11.945343,29.388529,29.214462,29.414427,15.749721,15.678558,15.936018
CD8 HF 6,CD8 HF,14.59514,13.396709,12.735834,12.612645,12.484951,12.999575,35.166337,35.201297,35.123137,18.583934,18.981917,19.070229
CD8 HF 6,CD8 HF,11.640854,11.003677,10.766639,10.520719,10.524298,11.082807,27.564699,26.72969,26.577269,13.977203,14.057248,14.069097
CD8 HF 6,CD8 HF,13.258319,12.473799,12.42239,12.663181,11.815785,12.619295,34.722839,34.074294,34.082742,16.997324,16.919643,16.839082
CD8 HF 7,CD8 HF,9.960684,9.429612,9.091694,8.675411,8.351533,8.897409,23.733528,21.971943,22.393583,14.119926,14.341223,14.294477
CD8 HF 7,CD8 HF,9.822455,9.490681,9.341766,8.561894,8.181451,8.669778,22.948677,22.294063,22.312936,13.990069,13.820415,13.951974
CD8 HF 7,CD8 HF,10.461838,9.916105,9.814315,8.566527,8.108185,8.719747,25.898605,24.196464,24.41037,15.384078,15.415827,15.488263
CD8 HF 7,CD8 HF,9.775298,9.099848,9.112261,9.146405,8.36263,8.869379,28.592923,26.813008,27.000841,13.66021,13.753443,13.54193
CD8 HF 7,CD8 HF,10.521406,10.094714,10.367951,10.352787,10.157721,9.976358,22.399747,22.651126,23.178497,12.066963,11.708457,11.770458
CD8 HF 8,CD8 HF,8.323937,8.352493,8.077539,7.629086,7.495122,8.106851,18.809322,17.611633,17.593738,11.483141,11.315745,11.632708
CD8 HF 8,CD8 HF,8.534389,8.555702,7.7791,7.297644,7.119706,7.420437,16.009289,14.941327,15.259651,10.301731,10.469928,10.611075
CD8 HF 8,CD8 HF,8.337043,8.092065,8.109412,8.492509,7.786583,7.749031,24.952437,22.947499,23.195074,12.301827,12.344745,11.989719
CD8 HF 8,CD8 HF,8.581129,8.240213,8.382997,9.332139,8.211588,8.267866,23.99667,23.069694,22.611231,12.293084,12.746436,12.607356
CD8 HF 9,CD8 HF,10.766054,10.279748,9.854126,10.946666,10.311844,10.332918,28.847406,27.27008,26.833107,16.411368,16.418908,16.55338
CD8 HF 9,CD8 HF,17.227729,16.227126,16.119234,17.225665,16.542923,16.592846,45.938915,43.474789,42.99506,21.913281,22.46923,22.326158
CD8 HF 9,CD8 HF,14.835486,14.101392,13.849048,14.438894,13.67049,13.204766,34.729979,34.093297,33.411556,17.829053,17.366446,16.999642
CD8 Lean 010,CD8 Lean,11.644618,10.888513,10.465737,10.805419,10.386958,10.608892,32.930512,31.77352,31.880224,16.776422,17.30001,17.562923
CD8 Lean 010,CD8 Lean,8.189674,7.945843,7.890651,8.017534,7.531547,7.611213,18.9354,18.982434,19.430826,10.965136,11.117011,10.816771
CD8 Lean 010,CD8 Lean,6.708789,6.384021,6.852171,7.629351,7.21987,7.822791,22.210699,21.682243,22.270172,11.957593,12.693964,12.468487
CD8 Lean 1,CD8 Lean,4.2442,4.120167,4.027889,3.690657,3.672793,3.736824,6.838916,6.69443,6.833808,5.568495,5.743576,5.63669
CD8 Lean 1,CD8 Lean,4.24931,4.045902,4.090003,4.340478,3.852047,4.101986,10.583764,10.401352,10.599158,7.488741,7.583776,7.606165
CD8 Lean 1,CD8 Lean,5.096488,4.321546,4.421488,3.88177,3.631941,3.708178,10.950287,9.896978,10.6125,6.335654,6.21488,6.309431
CD8 Lean 1,CD8 Lean,4.55036,4.282817,4.45797,4.297195,3.980021,3.933213,10.075819,9.893469,10.2662,6.291482,6.301764,6.459573
CD8 Lean 2,CD8 Lean,4.646812,4.626257,4.418191,4.522161,4.276334,4.48732,17.788444,17.192184,17.522556,9.068967,8.899007,8.979917
CD8 Lean 2,CD8 Lean,5.172959,4.557033,4.860693,4.57873,4.629786,4.813001,20.933522,19.76923,20.556001,9.682661,9.936878,9.875825
CD8 Lean 2,CD8 Lean,4.274962,4.285445,4.15237,4.875394,4.91378,5.168329,19.55314,18.853326,19.181997,9.991019,9.918613,10.419921
CD8 Lean 2,CD8 Lean,5.3708,4.987655,4.734475,4.159511,4.449105,4.543649,10.803212,10.937053,11.432649,9.43135,9.148024,9.573817
CD8 Lean 3,CD8 Lean,2.8438,2.928057,2.697178,4.018189,3.162551,3.203311,11.635812,10.892236,10.993624,7.743216,7.711762,7.399603
CD8 Lean 3,CD8 Lean,4.929359,4.894806,4.600482,4.751222,4.563985,4.739569,11.892188,11.564008,11.662117,9.278132,8.94875,9.187075
CD8 Lean 3,CD8 Lean,5.063547,4.616221,4.530965,4.192055,4.030382,4.264309,9.991298,9.625242,9.904275,7.792774,7.982298,7.85951
CD8 Lean 3,CD8 Lean,5.236757,5.10159,4.896188,4.551301,4.500612,4.786827,9.068021,9.064338,9.524562,8.141381,7.994097,8.408043
CD8 Lean 5,CD8 Lean,11.545049,10.658858,9.906684,9.721208,9.373724,10.240371,26.447656,25.512443,25.368116,12.98075,13.181064,13.654785
CD8 Lean 5,CD8 Lean,9.230472,8.617477,8.611005,8.343542,8.023016,8.693852,23.016586,21.699956,20.920991,11.551495,11.70391,11.751855
CD8 Lean 5,CD8 Lean,7.995711,8.654981,8.692134,8.328761,8.187224,8.641519,27.318563,25.498135,25.545572,12.723946,13.147388,13.259346
CD8 Lean 5,CD8 Lean,7.956334,7.763782,7.423567,7.682458,7.371481,7.255595,19.193111,18.351119,18.390146,10.632233,10.625917,10.792911
CD8 Lean 6,CD8 Lean,9.526923,9.398065,8.83885,8.751536,9.03247,9.606431,29.10404,28.26284,28.022116,14.225011,14.485317,14.603291
CD8 Lean 6,CD8 Lean,8.300688,7.615541,7.76578,8.057063,8.285595,8.812306,24.954286,24.03312,23.984954,12.70473,12.98395,12.806867
CD8 Lean 6,CD8 Lean,9.003249,9.008248,8.61995,8.754708,8.757219,9.463372,27.679628,26.519692,26.506593,13.468456,13.497651,13.519874
CD8 Lean 6,CD8 Lean,6.667852,6.273244,5.661627,6.06807,6.29894,6.545993,15.297919,14.55411,14.510551,9.246035,9.370751,9.738666
CD8 Lean 7,CD8 Lean,7.587165,6.979881,6.722544,6.828467,6.530841,7.103728,16.956852,15.711155,16.030613,9.287381,9.317248,9.65778
CD8 Lean 7,CD8 Lean,7.909702,7.242603,7.308263,7.422677,7.29297,7.484696,21.335837,20.626986,20.786175,11.224003,11.703645,11.637039
CD8 Lean 7,CD8 Lean,6.390875,6.242764,5.789193,6.871219,6.638511,7.198489,22.847412,21.702214,22.140848,11.183124,11.413583,11.522418
CD8 Lean 7,CD8 Lean,6.750942,6.316971,6.021466,6.561733,6.739149,7.108837,18.641478,17.94472,18.34745,13.225942,13.43943,13.583015
CD8 Lean 7,CD8 Lean,7.690519,6.524518,6.64692,6.168125,6.124065,6.569187,15.839212,15.015743,15.539442,10.621721,10.983855,11.584075
CD8 Lean 8,CD8 Lean,15.547859,14.716022,14.647456,14.116037,14.210977,14.343476,45.534522,43.148895,41.489458,20.045372,20.29513,20.813693
CD8 Lean 8,CD8 Lean,14.165049,14.130956,13.975435,15.113983,14.610819,14.057229,43.216011,43.561076,42.326404,17.650085,17.368498,17.596491
CD8 Lean 8,CD8 Lean,13.480105,12.890836,12.427869,13.244269,12.881673,12.839398,38.623285,37.505155,37.0041,19.230035,19.619402,19.970265
CD8 Lean 8,CD8 Lean,12.791683,12.436418,12.075779,12.74261,12.027661,12.095314,34.206981,34.118691,33.874227,16.34465,16.550879,16.446338
CD8 Lean 9,CD8 Lean,15.713937,14.235685,14.125157,15.256551,14.788333,15.068206,47.9121,45.851784,44.89109,22.083533,22.69477,22.472754
CD8 Lean 9,CD8 Lean,10.69,10.725107,10.456879,11.24425,10.709581,10.999119,30.745663,30.154451,30.01448,15.863541,16.032972,15.792825
CD8 Lean 9,CD8 Lean,13.701212,13.770321,13.857674,15.740667,15.046613,15.082036,48.77264,46.717654,46.177177,22.008513,22.193184,22.538527
CD8 Lean 9,CD8 Lean,13.662495,12.7918,13.037447,13.829153,12.742034,13.239293,39.22912,37.757812,37.347752,19.02256,19.691537,19.629916
